model,training_population,training_p_noise,test_opponent,episodes,n_rounds,p_noise,observation_mode,history_length,mean_reward,std_reward,mean_reward_per_round,mean_cooperation_rate,mean_defection_rate
q_agent_population_exploitative_pnoise0p1_seed3,exploitative,0.1,soft_joss,100,200,0.2,last_n,3,439.23,18.923982139074216,2.1961500000000003,0.49879999999999997,0.5012
q_agent_population_exploitative_pnoise0p1_seed3,exploitative,0.1,prober,100,200,0.2,last_n,3,432.12,65.60095731008809,2.1606,0.4857500000000001,0.51425
q_agent_population_exploitative_pnoise0p1_seed3,exploitative,0.1,prober_3,100,200,0.2,last_n,3,412.66,80.25786192018823,2.0633,0.4818,0.5182000000000001
q_agent_population_exploitative_pnoise0p1_seed3,exploitative,0.1,hard_prober,100,200,0.2,last_n,3,439.47,51.303694798717956,2.19735,0.49185,0.50815
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,tft,100,200,0.0,last_n,3,392.0,0.0,1.96,0.3400000000000001,0.66
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,mist,100,200,0.0,last_n,3,386.0,0.0,1.93,0.3350000000000001,0.6650000000000003
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,tftt,100,200,0.0,last_n,3,621.0,0.0,3.105,0.485,0.5149999999999999
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,hard_tft,100,200,0.0,last_n,3,176.0,0.0,0.88,0.33,0.6700000000000002
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,generous_tft,100,200,0.0,last_n,3,461.62,16.53407390814496,2.3081,0.4134999999999999,0.5865
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,alld,100,200,0.0,last_n,3,138.0,0.0,0.69,0.30999999999999994,0.6899999999999997
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,soft_majo,100,200,0.0,last_n,3,253.0,0.0,1.265,0.35499999999999987,0.645
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,hard_majo,100,200,0.0,last_n,3,138.0,0.0,0.69,0.30999999999999994,0.6899999999999997
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,joss,100,200,0.0,last_n,3,378.27,14.849144756517124,1.8913499999999999,0.3768000000000001,0.6232
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,soft_joss,100,200,0.0,last_n,3,385.09,12.74526971075936,1.9254499999999999,0.35644999999999993,0.6435500000000001
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,prober,100,200,0.0,last_n,3,396.0,0.0,1.98,0.3400000000000001,0.66
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,prober_3,100,200,0.0,last_n,3,391.0,0.0,1.955,0.3350000000000001,0.6650000000000003
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,hard_prober,100,200,0.0,last_n,3,391.0,0.0,1.955,0.33,0.6700000000000002
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,tft,100,200,0.05,last_n,3,432.2,17.711013522664366,2.161,0.41885,0.5811499999999999
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,mist,100,200,0.05,last_n,3,428.1,17.092981015609887,2.1405000000000003,0.4159999999999999,0.584
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,tftt,100,200,0.05,last_n,3,616.54,19.360485531101745,3.0827,0.5168,0.4831999999999999
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,hard_tft,100,200,0.05,last_n,3,204.64,14.62704344698545,1.0231999999999999,0.3758000000000001,0.6242
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,generous_tft,100,200,0.05,last_n,3,471.37,17.372193298487097,2.35685,0.44025,0.55975
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,alld,100,200,0.05,last_n,3,161.58,11.99764976985076,0.8079000000000001,0.3584000000000001,0.6416
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,soft_majo,100,200,0.05,last_n,3,434.82,260.3334162185101,2.1741,0.4792,0.5207999999999999
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,hard_majo,100,200,0.05,last_n,3,208.83,146.1142741144752,1.0441500000000001,0.3779,0.6221000000000001
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,joss,100,200,0.05,last_n,3,401.42,18.40987778340747,2.0071,0.42324999999999996,0.5767500000000001
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,soft_joss,100,200,0.05,last_n,3,414.75,17.61952042480158,2.07375,0.42205000000000004,0.57795
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,prober,100,200,0.05,last_n,3,430.06,41.28094475663075,2.1503,0.41690000000000005,0.5831
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,prober_3,100,200,0.05,last_n,3,423.86,48.02541410545046,2.1193,0.4156,0.5844
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,hard_prober,100,200,0.05,last_n,3,432.94,17.001070554526855,2.1647,0.41564999999999996,0.58435
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,tft,100,200,0.1,last_n,3,440.74,19.650251906782266,2.2037,0.4423999999999999,0.5576
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,mist,100,200,0.1,last_n,3,437.52,20.085556999993802,2.1875999999999998,0.44004999999999994,0.5599500000000001
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,tftt,100,200,0.1,last_n,3,595.57,21.10083173716145,2.97785,0.5192,0.4808
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,hard_tft,100,200,0.1,last_n,3,238.27,18.50451566510186,1.1913500000000001,0.4069499999999999,0.59305
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,generous_tft,100,200,0.1,last_n,3,474.37,20.350260440593875,2.3718500000000002,0.46005,0.5399499999999999
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,alld,100,200,0.1,last_n,3,190.47,14.859646698357267,0.95235,0.39210000000000006,0.6079
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,soft_majo,100,200,0.1,last_n,3,403.35,231.1523036874173,2.01675,0.47970000000000007,0.5203
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,hard_majo,100,200,0.1,last_n,3,303.01,194.3244449368118,1.51505,0.44005000000000005,0.55995
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,joss,100,200,0.1,last_n,3,409.69,18.437296439554256,2.04845,0.43760000000000004,0.5624
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,soft_joss,100,200,0.1,last_n,3,426.88,19.415086917137405,2.1344,0.43629999999999997,0.5637000000000001
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,prober,100,200,0.1,last_n,3,428.0,63.82570015283812,2.14,0.4387499999999999,0.56125
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,prober_3,100,200,0.1,last_n,3,416.44,77.6487372724116,2.0822,0.43629999999999997,0.5637000000000001
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,hard_prober,100,200,0.1,last_n,3,436.57,40.26294946970477,2.18285,0.43635000000000007,0.56365
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,tft,100,200,0.2,last_n,3,446.88,20.289544105277475,2.2344,0.46835,0.53165
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,mist,100,200,0.2,last_n,3,446.25,20.502865653366605,2.23125,0.4684,0.5316000000000001
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,tftt,100,200,0.2,last_n,3,555.61,21.813708992282812,2.77805,0.5280999999999999,0.4719000000000001
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,hard_tft,100,200,0.2,last_n,3,298.52,22.903047832111778,1.4926,0.4493,0.5507
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,generous_tft,100,200,0.2,last_n,3,470.87,18.645994207872103,2.35435,0.48894999999999994,0.51105
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,alld,100,200,0.2,last_n,3,252.48,20.29210683985278,1.2624,0.4384499999999999,0.5615500000000001
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,soft_majo,100,200,0.2,last_n,3,439.05,164.40744356628142,2.19525,0.50575,0.49424999999999997
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,hard_majo,100,200,0.2,last_n,3,379.14,154.20888560650454,1.8957,0.4856,0.5144000000000001
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,joss,100,200,0.2,last_n,3,426.48,23.89915479677053,2.1324,0.4681,0.5318999999999999
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,soft_joss,100,200,0.2,last_n,3,437.73,18.794602948719085,2.18865,0.46579999999999994,0.5342000000000001
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,prober,100,200,0.2,last_n,3,434.73,59.365453758899214,2.1736500000000003,0.46870000000000006,0.5313
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,prober_3,100,200,0.2,last_n,3,411.94,80.49184058027248,2.0597,0.46474999999999994,0.53525
q_agent_population_exploitative_pnoise0p2_seed1,exploitative,0.2,hard_prober,100,200,0.2,last_n,3,441.84,41.606182232932646,2.2092,0.46585,0.53415
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,tft,100,200,0.0,last_n,3,422.0,0.0,2.11,0.4149999999999999,0.585
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,mist,100,200,0.0,last_n,3,405.0,0.0,2.025,0.38000000000000006,0.6199999999999999
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,tftt,100,200,0.0,last_n,3,637.0,0.0,3.185,0.475,0.525
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,hard_tft,100,200,0.0,last_n,3,164.0,0.0,0.82,0.3500000000000001,0.6500000000000001
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,generous_tft,100,200,0.0,last_n,3,465.93,17.452366601696173,2.32965,0.43345,0.56655
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,alld,100,200,0.0,last_n,3,124.0,0.0,0.62,0.38000000000000006,0.6199999999999999
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,soft_majo,100,200,0.0,last_n,3,762.0,0.0,3.81,0.58,0.4200000000000001
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,hard_majo,100,200,0.0,last_n,3,128.0,0.0,0.64,0.38000000000000006,0.6199999999999999
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,joss,100,200,0.0,last_n,3,391.82,13.681651947042067,1.9591,0.41485,0.5851500000000001
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,soft_joss,100,200,0.0,last_n,3,404.96,11.293290043207072,2.0248,0.4104,0.5896000000000001
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,prober,100,200,0.0,last_n,3,423.0,0.0,2.115,0.4099999999999999,0.5900000000000001
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,prober_3,100,200,0.0,last_n,3,405.0,0.0,2.025,0.38000000000000006,0.6199999999999999
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,hard_prober,100,200,0.0,last_n,3,414.0,0.0,2.07,0.38499999999999984,0.6150000000000002
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,tft,100,200,0.05,last_n,3,430.88,15.905521054023977,2.1544,0.4238,0.5761999999999999
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,mist,100,200,0.05,last_n,3,424.65,15.237699957670777,2.12325,0.41645000000000004,0.58355
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,tftt,100,200,0.05,last_n,3,618.24,17.22156787287383,3.0912,0.5164000000000001,0.4836
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,hard_tft,100,200,0.05,last_n,3,204.56,17.84954901391069,1.0228,0.3879000000000001,0.6121
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,generous_tft,100,200,0.05,last_n,3,475.11,17.43094661801246,2.37555,0.4569,0.5431
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,alld,100,200,0.05,last_n,3,157.84,12.192391069843518,0.7892,0.38050000000000006,0.6195
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,soft_majo,100,200,0.05,last_n,3,640.6,190.36401970960796,3.2030000000000003,0.5638,0.4362
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,hard_majo,100,200,0.05,last_n,3,261.56,197.6224845507211,1.3078,0.4172,0.5828
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,joss,100,200,0.05,last_n,3,403.93,17.873586657411543,2.01965,0.4299,0.5700999999999999
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,soft_joss,100,200,0.05,last_n,3,417.19,18.337227162251114,2.08595,0.42904999999999993,0.5709500000000001
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,prober,100,200,0.05,last_n,3,419.76,60.738640090143605,2.0987999999999998,0.41834999999999994,0.5816500000000001
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,prober_3,100,200,0.05,last_n,3,409.85,65.21815314772414,2.0492500000000002,0.40824999999999995,0.59175
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,hard_prober,100,200,0.05,last_n,3,432.47,16.970241601108686,2.16235,0.4219,0.5781
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,tft,100,200,0.1,last_n,3,440.9,20.031724838365765,2.2045,0.4425499999999999,0.5574500000000001
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,mist,100,200,0.1,last_n,3,436.17,20.428438511056104,2.18085,0.4357000000000001,0.5642999999999999
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,tftt,100,200,0.1,last_n,3,597.26,19.985804962522774,2.9863,0.5387,0.46130000000000004
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,hard_tft,100,200,0.1,last_n,3,238.77,19.79184427990479,1.19385,0.41899999999999993,0.5810000000000001
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,generous_tft,100,200,0.1,last_n,3,471.52,18.23210355389635,2.3575999999999997,0.45965000000000006,0.54035
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,alld,100,200,0.1,last_n,3,190.19,14.76800257313087,0.95095,0.39715000000000006,0.60285
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,soft_majo,100,200,0.1,last_n,3,529.31,221.19532974274114,2.6465499999999995,0.5322499999999999,0.46775000000000005
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,hard_majo,100,200,0.1,last_n,3,313.63,195.93568613195504,1.56815,0.44345000000000007,0.55655
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,joss,100,200,0.1,last_n,3,417.56,18.03625238235482,2.0878,0.44925000000000004,0.55075
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,soft_joss,100,200,0.1,last_n,3,429.48,22.38011617485486,2.1474,0.44744999999999996,0.55255
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,prober,100,200,0.1,last_n,3,412.13,81.90001892551673,2.06065,0.4328,0.5672
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,prober_3,100,200,0.1,last_n,3,393.93,95.2305890982514,1.9696500000000001,0.42584999999999995,0.5741499999999999
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,hard_prober,100,200,0.1,last_n,3,433.27,46.3594337756621,2.16635,0.43794999999999995,0.5620500000000002
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,tft,100,200,0.2,last_n,3,453.29,21.95417727905102,2.2664500000000003,0.47355,0.5264500000000001
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,mist,100,200,0.2,last_n,3,447.22,22.31572539712747,2.2361,0.46715,0.5328499999999999
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,tftt,100,200,0.2,last_n,3,556.16,21.598018427624325,2.7807999999999997,0.5478999999999999,0.45209999999999995
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,hard_tft,100,200,0.2,last_n,3,296.92,18.379706200045746,1.4846000000000001,0.4465,0.5535
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,generous_tft,100,200,0.2,last_n,3,471.12,22.301246601927883,2.3556,0.48645000000000005,0.51355
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,alld,100,200,0.2,last_n,3,254.03,20.368826672147804,1.2701500000000001,0.43295,0.5670499999999999
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,soft_majo,100,200,0.2,last_n,3,508.44,157.9900832330941,2.5422,0.5487,0.4513
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,hard_majo,100,200,0.2,last_n,3,373.93,154.73340007897457,1.86965,0.48160000000000003,0.5184
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,joss,100,200,0.2,last_n,3,431.13,18.90166923845616,2.15565,0.4745000000000001,0.5254999999999999
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,soft_joss,100,200,0.2,last_n,3,443.79,21.79463007256604,2.21895,0.4770999999999999,0.5229000000000001
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,prober,100,200,0.2,last_n,3,419.44,72.97044881320109,2.0972,0.4650000000000001,0.535
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,prober_3,100,200,0.2,last_n,3,390.83,88.47768701768825,1.9541499999999998,0.45775000000000005,0.54225
q_agent_population_exploitative_pnoise0p2_seed2,exploitative,0.2,hard_prober,100,200,0.2,last_n,3,439.65,48.45995769705128,2.19825,0.46704999999999997,0.53295
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,tft,100,200,0.0,last_n,3,390.0,0.0,1.95,0.35999999999999993,0.6399999999999999
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,mist,100,200,0.0,last_n,3,382.0,0.0,1.91,0.35499999999999987,0.645
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,tftt,100,200,0.0,last_n,3,623.0,0.0,3.115,0.5099999999999998,0.4900000000000002
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,hard_tft,100,200,0.0,last_n,3,154.0,0.0,0.77,0.39000000000000007,0.6100000000000001
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,generous_tft,100,200,0.0,last_n,3,455.54,18.888313847456054,2.2777000000000003,0.4110000000000001,0.589
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,alld,100,200,0.0,last_n,3,122.0,0.0,0.61,0.39000000000000007,0.6100000000000001
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,soft_majo,100,200,0.0,last_n,3,132.0,0.0,0.66,0.3999999999999999,0.6
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,hard_majo,100,200,0.0,last_n,3,122.0,0.0,0.61,0.39000000000000007,0.6100000000000001
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,joss,100,200,0.0,last_n,3,375.79,13.320882102923964,1.8789500000000001,0.3862000000000001,0.6137999999999999
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,soft_joss,100,200,0.0,last_n,3,386.71,10.588951789483225,1.9335499999999999,0.38055,0.6194500000000001
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,prober,100,200,0.0,last_n,3,392.0,0.0,1.96,0.35499999999999987,0.645
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,prober_3,100,200,0.0,last_n,3,401.0,0.0,2.005,0.39500000000000013,0.605
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,hard_prober,100,200,0.0,last_n,3,391.0,0.0,1.955,0.35499999999999987,0.645
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,tft,100,200,0.05,last_n,3,419.17,15.960610890564308,2.09585,0.40120000000000006,0.5988
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,mist,100,200,0.05,last_n,3,412.77,15.24326408614638,2.06385,0.39599999999999996,0.6040000000000001
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,tftt,100,200,0.05,last_n,3,609.67,23.47767237185152,3.0483499999999997,0.5222500000000001,0.4777499999999999
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,hard_tft,100,200,0.05,last_n,3,200.94,17.14632322102905,1.0047,0.3925,0.6075
q_agent_population_exploitative_pnoise0p2_seed3,exploitative,0.2,generous_tft,100,200,0.05,last_n,3,465.02,19.587230534202632,2.3251,0.43149999999999994,0.5685
